"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
454 13.0000000000 13.0000000000 13.0000000000 13.0000000000
853 18.0000000000 18.0000000000 18.0000000000 18.0000000000
857 20.0000000000 20.0000000000 20.0000000000 20.0000000000
1079 21.0000000000 21.0000000000 21.0000000000 21.0000000000
1097 22.0000000000 22.0000000000 22.0000000000 22.0000000000
1138 24.0000000000 24.0000000000 24.0000000000 24.0000000000
1170 25.0000000000 25.0000000000 25.0000000000 25.0000000000
1176 26.0000000000 26.0000000000 26.0000000000 26.0000000000
1193 31.0000000000 31.0000000000 31.0000000000 31.0000000000
1250 33.0000000000 33.0000000000 33.0000000000 33.0000000000
1269 36.0000000000 36.0000000000 36.0000000000 36.0000000000
1395 37.0000000000 37.0000000000 37.0000000000 37.0000000000
1506 38.0000000000 38.0000000000 38.0000000000 38.0000000000
1524 43.0000000000 43.0000000000 43.0000000000 43.0000000000
1614 46.0000000000 46.0000000000 46.0000000000 46.0000000000
1644 47.0000000000 47.0000000000 47.0000000000 47.0000000000
1672 49.0000000000 49.0000000000 49.0000000000 49.0000000000
1697 50.0000000000 50.0000000000 50.0000000000 50.0000000000
1808 51.0000000000 51.0000000000 51.0000000000 51.0000000000
1814 52.0000000000 52.0000000000 52.0000000000 52.0000000000
2204 54.0000000000 54.0000000000 54.0000000000 54.0000000000
2524 56.0000000000 56.0000000000 56.0000000000 56.0000000000
2710 61.0000000000 61.0000000000 61.0000000000 61.0000000000
2856 62.0000000000 62.0000000000 62.0000000000 62.0000000000
2896 64.0000000000 64.0000000000 64.0000000000 64.0000000000
2989 65.0000000000 65.0000000000 65.0000000000 65.0000000000
3115 67.0000000000 67.0000000000 67.0000000000 67.0000000000
3358 68.0000000000 68.0000000000 68.0000000000 68.0000000000
3556 69.0000000000 69.0000000000 69.0000000000 69.0000000000
3869 73.0000000000 73.0000000000 73.0000000000 73.0000000000
3962 75.0000000000 75.0000000000 75.0000000000 75.0000000000
4020 76.0000000000 76.0000000000 76.0000000000 76.0000000000
4211 77.0000000000 77.0000000000 77.0000000000 77.0000000000
4225 79.0000000000 79.0000000000 79.0000000000 79.0000000000
4254 82.0000000000 82.0000000000 82.0000000000 82.0000000000
4288 84.0000000000 84.0000000000 84.0000000000 84.0000000000
4384 85.0000000000 85.0000000000 85.0000000000 85.0000000000
4389 86.0000000000 86.0000000000 86.0000000000 86.0000000000
4450 87.0000000000 87.0000000000 87.0000000000 87.0000000000
4619 88.0000000000 88.0000000000 88.0000000000 88.0000000000
4653 91.0000000000 91.0000000000 91.0000000000 91.0000000000
4673 92.0000000000 92.0000000000 92.0000000000 92.0000000000
4738 93.0000000000 93.0000000000 93.0000000000 93.0000000000
4895 94.0000000000 94.0000000000 94.0000000000 94.0000000000
4916 96.0000000000 96.0000000000 96.0000000000 96.0000000000
5147 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 38.0000000000 100.0000000000 38.0000000000 100.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 1.0000000000 1.0000000000 1.0000000000 1.0000000000
34 7.0000000000 7.0000000000 7.0000000000 7.0000000000
70 9.0000000000 9.0000000000 9.0000000000 9.0000000000
142 12.0000000000 12.0000000000 12.0000000000 12.0000000000
218 13.0000000000 13.0000000000 13.0000000000 13.0000000000
219 18.0000000000 18.0000000000 18.0000000000 18.0000000000
298 20.0000000000 20.0000000000 20.0000000000 20.0000000000
355 21.0000000000 21.0000000000 21.0000000000 21.0000000000
373 22.0000000000 22.0000000000 22.0000000000 22.0000000000
655 24.0000000000 24.0000000000 24.0000000000 24.0000000000
659 25.0000000000 25.0000000000 25.0000000000 25.0000000000
674 26.0000000000 26.0000000000 26.0000000000 26.0000000000
1045 28.0000000000 28.0000000000 28.0000000000 28.0000000000
1133 30.0000000000 30.0000000000 30.0000000000 30.0000000000
1232 34.0000000000 34.0000000000 34.0000000000 34.0000000000
1442 36.0000000000 36.0000000000 36.0000000000 36.0000000000
1605 37.0000000000 37.0000000000 37.0000000000 37.0000000000
1626 38.0000000000 38.0000000000 38.0000000000 38.0000000000
1637 39.0000000000 39.0000000000 39.0000000000 39.0000000000
1692 40.0000000000 40.0000000000 40.0000000000 40.0000000000
1968 41.0000000000 41.0000000000 41.0000000000 41.0000000000
1998 42.0000000000 42.0000000000 42.0000000000 42.0000000000
2150 44.0000000000 44.0000000000 44.0000000000 44.0000000000
2190 46.0000000000 46.0000000000 46.0000000000 46.0000000000
2254 48.0000000000 48.0000000000 48.0000000000 48.0000000000
2298 49.0000000000 49.0000000000 49.0000000000 49.0000000000
2540 51.0000000000 51.0000000000 51.0000000000 51.0000000000
2544 52.0000000000 52.0000000000 52.0000000000 52.0000000000
2665 54.0000000000 54.0000000000 54.0000000000 54.0000000000
2720 55.0000000000 55.0000000000 55.0000000000 55.0000000000
2927 56.0000000000 56.0000000000 56.0000000000 56.0000000000
3042 57.0000000000 57.0000000000 57.0000000000 57.0000000000
3088 59.0000000000 59.0000000000 59.0000000000 59.0000000000
3172 60.0000000000 60.0000000000 60.0000000000 60.0000000000
3184 62.0000000000 62.0000000000 62.0000000000 62.0000000000
3280 63.0000000000 63.0000000000 63.0000000000 63.0000000000
3446 73.0000000000 73.0000000000 73.0000000000 73.0000000000
3461 74.0000000000 74.0000000000 74.0000000000 74.0000000000
3509 75.0000000000 75.0000000000 75.0000000000 75.0000000000
3583 79.0000000000 79.0000000000 79.0000000000 79.0000000000
3587 81.0000000000 81.0000000000 81.0000000000 81.0000000000
3671 82.0000000000 82.0000000000 82.0000000000 82.0000000000
3867 83.0000000000 83.0000000000 83.0000000000 83.0000000000
3875 86.0000000000 86.0000000000 86.0000000000 86.0000000000
3992 88.0000000000 88.0000000000 88.0000000000 88.0000000000
4053 89.0000000000 89.0000000000 89.0000000000 89.0000000000
4126 90.0000000000 90.0000000000 90.0000000000 90.0000000000
4141 91.0000000000 91.0000000000 91.0000000000 91.0000000000
4171 94.0000000000 94.0000000000 94.0000000000 94.0000000000
4255 95.0000000000 95.0000000000 95.0000000000 95.0000000000
4324 97.0000000000 97.0000000000 97.0000000000 97.0000000000
4386 99.0000000000 99.0000000000 99.0000000000 99.0000000000
4416 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 9.0000000000 100.0000000000 9.0000000000 100.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 0.0000000000 0.0000000000 0.0000000000 0.0000000000
87 4.0000000000 4.0000000000 4.0000000000 4.0000000000
99 5.0000000000 5.0000000000 5.0000000000 5.0000000000
169 6.0000000000 6.0000000000 6.0000000000 6.0000000000
269 7.0000000000 7.0000000000 7.0000000000 7.0000000000
522 9.0000000000 9.0000000000 9.0000000000 9.0000000000
682 10.0000000000 10.0000000000 10.0000000000 10.0000000000
778 11.0000000000 11.0000000000 11.0000000000 11.0000000000
826 13.0000000000 13.0000000000 13.0000000000 13.0000000000
932 14.0000000000 14.0000000000 14.0000000000 14.0000000000
942 15.0000000000 15.0000000000 15.0000000000 15.0000000000
1412 17.0000000000 17.0000000000 17.0000000000 17.0000000000
1522 20.0000000000 20.0000000000 20.0000000000 20.0000000000
1721 21.0000000000 21.0000000000 21.0000000000 21.0000000000
1762 22.0000000000 22.0000000000 22.0000000000 22.0000000000
1929 23.0000000000 23.0000000000 23.0000000000 23.0000000000
1944 25.0000000000 25.0000000000 25.0000000000 25.0000000000
1979 26.0000000000 26.0000000000 26.0000000000 26.0000000000
2095 27.0000000000 27.0000000000 27.0000000000 27.0000000000
2271 29.0000000000 29.0000000000 29.0000000000 29.0000000000
2402 32.0000000000 32.0000000000 32.0000000000 32.0000000000
2470 33.0000000000 33.0000000000 33.0000000000 33.0000000000
2513 37.0000000000 37.0000000000 37.0000000000 37.0000000000
2663 38.0000000000 38.0000000000 38.0000000000 38.0000000000
2808 41.0000000000 41.0000000000 41.0000000000 41.0000000000
2960 43.0000000000 43.0000000000 43.0000000000 43.0000000000
2987 45.0000000000 45.0000000000 45.0000000000 45.0000000000
2996 46.0000000000 46.0000000000 46.0000000000 46.0000000000
3085 47.0000000000 47.0000000000 47.0000000000 47.0000000000
3311 49.0000000000 49.0000000000 49.0000000000 49.0000000000
3654 50.0000000000 50.0000000000 50.0000000000 50.0000000000
3768 51.0000000000 51.0000000000 51.0000000000 51.0000000000
3846 56.0000000000 56.0000000000 56.0000000000 56.0000000000
3871 63.0000000000 63.0000000000 63.0000000000 63.0000000000
3949 64.0000000000 64.0000000000 64.0000000000 64.0000000000
3987 65.0000000000 65.0000000000 65.0000000000 65.0000000000
4046 66.0000000000 66.0000000000 66.0000000000 66.0000000000
4048 67.0000000000 67.0000000000 67.0000000000 67.0000000000
4423 70.0000000000 70.0000000000 70.0000000000 70.0000000000
4433 71.0000000000 71.0000000000 71.0000000000 71.0000000000
4505 72.0000000000 72.0000000000 72.0000000000 72.0000000000
4513 73.0000000000 73.0000000000 73.0000000000 73.0000000000
4668 83.0000000000 83.0000000000 83.0000000000 83.0000000000
4708 84.0000000000 84.0000000000 84.0000000000 84.0000000000
4763 85.0000000000 85.0000000000 85.0000000000 85.0000000000
4798 86.0000000000 86.0000000000 86.0000000000 86.0000000000
4880 87.0000000000 87.0000000000 87.0000000000 87.0000000000
4940 89.0000000000 89.0000000000 89.0000000000 89.0000000000
5164 90.0000000000 90.0000000000 90.0000000000 90.0000000000
5308 91.0000000000 91.0000000000 91.0000000000 91.0000000000
5373 92.0000000000 92.0000000000 92.0000000000 92.0000000000
5408 97.0000000000 97.0000000000 97.0000000000 97.0000000000
5484 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 68.0000000000 100.0000000000 68.0000000000 100.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 0.0000000000 0.0000000000 0.0000000000 0.0000000000
27 3.0000000000 3.0000000000 3.0000000000 3.0000000000
101 8.0000000000 8.0000000000 8.0000000000 8.0000000000
119 9.0000000000 9.0000000000 9.0000000000 9.0000000000
158 13.0000000000 13.0000000000 13.0000000000 13.0000000000
188 16.0000000000 16.0000000000 16.0000000000 16.0000000000
376 20.0000000000 20.0000000000 20.0000000000 20.0000000000
606 21.0000000000 21.0000000000 21.0000000000 21.0000000000
641 23.0000000000 23.0000000000 23.0000000000 23.0000000000
701 24.0000000000 24.0000000000 24.0000000000 24.0000000000
853 25.0000000000 25.0000000000 25.0000000000 25.0000000000
1052 27.0000000000 27.0000000000 27.0000000000 27.0000000000
1114 30.0000000000 30.0000000000 30.0000000000 30.0000000000
1137 31.0000000000 31.0000000000 31.0000000000 31.0000000000
1331 32.0000000000 32.0000000000 32.0000000000 32.0000000000
1382 36.0000000000 36.0000000000 36.0000000000 36.0000000000
1477 41.0000000000 41.0000000000 41.0000000000 41.0000000000
1592 42.0000000000 42.0000000000 42.0000000000 42.0000000000
1911 43.0000000000 43.0000000000 43.0000000000 43.0000000000
1989 44.0000000000 44.0000000000 44.0000000000 44.0000000000
2105 45.0000000000 45.0000000000 45.0000000000 45.0000000000
2108 47.0000000000 47.0000000000 47.0000000000 47.0000000000
2285 48.0000000000 48.0000000000 48.0000000000 48.0000000000
2414 49.0000000000 49.0000000000 49.0000000000 49.0000000000
2443 52.0000000000 52.0000000000 52.0000000000 52.0000000000
2454 53.0000000000 53.0000000000 53.0000000000 53.0000000000
2479 54.0000000000 54.0000000000 54.0000000000 54.0000000000
2640 55.0000000000 55.0000000000 55.0000000000 55.0000000000
2764 56.0000000000 56.0000000000 56.0000000000 56.0000000000
2974 62.0000000000 62.0000000000 62.0000000000 62.0000000000
2997 63.0000000000 63.0000000000 63.0000000000 63.0000000000
3115 65.0000000000 65.0000000000 65.0000000000 65.0000000000
3177 66.0000000000 66.0000000000 66.0000000000 66.0000000000
3188 67.0000000000 67.0000000000 67.0000000000 67.0000000000
3198 70.0000000000 70.0000000000 70.0000000000 70.0000000000
3261 72.0000000000 72.0000000000 72.0000000000 72.0000000000
3282 73.0000000000 73.0000000000 73.0000000000 73.0000000000
3295 74.0000000000 74.0000000000 74.0000000000 74.0000000000
3305 75.0000000000 75.0000000000 75.0000000000 75.0000000000
3354 78.0000000000 78.0000000000 78.0000000000 78.0000000000
3673 80.0000000000 80.0000000000 80.0000000000 80.0000000000
3764 81.0000000000 81.0000000000 81.0000000000 81.0000000000
3825 82.0000000000 82.0000000000 82.0000000000 82.0000000000
4124 85.0000000000 85.0000000000 85.0000000000 85.0000000000
4209 86.0000000000 86.0000000000 86.0000000000 86.0000000000
4251 87.0000000000 87.0000000000 87.0000000000 87.0000000000
4413 90.0000000000 90.0000000000 90.0000000000 90.0000000000
4420 91.0000000000 91.0000000000 91.0000000000 91.0000000000
4688 94.0000000000 94.0000000000 94.0000000000 94.0000000000
4691 99.0000000000 99.0000000000 99.0000000000 99.0000000000
4704 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 68.0000000000 100.0000000000 68.0000000000 100.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 3.0000000000 3.0000000000 3.0000000000 3.0000000000
52 6.0000000000 6.0000000000 6.0000000000 6.0000000000
126 7.0000000000 7.0000000000 7.0000000000 7.0000000000
168 10.0000000000 10.0000000000 10.0000000000 10.0000000000
204 11.0000000000 11.0000000000 11.0000000000 11.0000000000
243 12.0000000000 12.0000000000 12.0000000000 12.0000000000
444 14.0000000000 14.0000000000 14.0000000000 14.0000000000
480 17.0000000000 17.0000000000 17.0000000000 17.0000000000
508 22.0000000000 22.0000000000 22.0000000000 22.0000000000
595 23.0000000000 23.0000000000 23.0000000000 23.0000000000
786 24.0000000000 24.0000000000 24.0000000000 24.0000000000
861 26.0000000000 26.0000000000 26.0000000000 26.0000000000
931 30.0000000000 30.0000000000 30.0000000000 30.0000000000
1002 32.0000000000 32.0000000000 32.0000000000 32.0000000000
1287 33.0000000000 33.0000000000 33.0000000000 33.0000000000
1391 37.0000000000 37.0000000000 37.0000000000 37.0000000000
1416 41.0000000000 41.0000000000 41.0000000000 41.0000000000
1526 42.0000000000 42.0000000000 42.0000000000 42.0000000000
1581 47.0000000000 47.0000000000 47.0000000000 47.0000000000
1669 50.0000000000 50.0000000000 50.0000000000 50.0000000000
1696 52.0000000000 52.0000000000 52.0000000000 52.0000000000
1705 55.0000000000 55.0000000000 55.0000000000 55.0000000000
1845 56.0000000000 56.0000000000 56.0000000000 56.0000000000
2123 57.0000000000 57.0000000000 57.0000000000 57.0000000000
2133 58.0000000000 58.0000000000 58.0000000000 58.0000000000
2174 61.0000000000 61.0000000000 61.0000000000 61.0000000000
2190 62.0000000000 62.0000000000 62.0000000000 62.0000000000
2361 63.0000000000 63.0000000000 63.0000000000 63.0000000000
2676 65.0000000000 65.0000000000 65.0000000000 65.0000000000
2772 66.0000000000 66.0000000000 66.0000000000 66.0000000000
2925 68.0000000000 68.0000000000 68.0000000000 68.0000000000
3236 71.0000000000 71.0000000000 71.0000000000 71.0000000000
3320 72.0000000000 72.0000000000 72.0000000000 72.0000000000
3600 74.0000000000 74.0000000000 74.0000000000 74.0000000000
3675 76.0000000000 76.0000000000 76.0000000000 76.0000000000
3790 79.0000000000 79.0000000000 79.0000000000 79.0000000000
3934 80.0000000000 80.0000000000 80.0000000000 80.0000000000
4069 81.0000000000 81.0000000000 81.0000000000 81.0000000000
4162 83.0000000000 83.0000000000 83.0000000000 83.0000000000
4216 84.0000000000 84.0000000000 84.0000000000 84.0000000000
4248 85.0000000000 85.0000000000 85.0000000000 85.0000000000
4357 86.0000000000 86.0000000000 86.0000000000 86.0000000000
4358 90.0000000000 90.0000000000 90.0000000000 90.0000000000
4390 91.0000000000 91.0000000000 91.0000000000 91.0000000000
4547 95.0000000000 95.0000000000 95.0000000000 95.0000000000
4554 96.0000000000 96.0000000000 96.0000000000 96.0000000000
4651 97.0000000000 97.0000000000 97.0000000000 97.0000000000
4727 98.0000000000 98.0000000000 98.0000000000 98.0000000000
4733 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 25.0000000000 100.0000000000 25.0000000000 100.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 1.0000000000 1.0000000000 1.0000000000 1.0000000000
158 2.0000000000 2.0000000000 2.0000000000 2.0000000000
440 7.0000000000 7.0000000000 7.0000000000 7.0000000000
664 9.0000000000 9.0000000000 9.0000000000 9.0000000000
667 13.0000000000 13.0000000000 13.0000000000 13.0000000000
717 17.0000000000 17.0000000000 17.0000000000 17.0000000000
740 18.0000000000 18.0000000000 18.0000000000 18.0000000000
873 21.0000000000 21.0000000000 21.0000000000 21.0000000000
1079 22.0000000000 22.0000000000 22.0000000000 22.0000000000
1104 23.0000000000 23.0000000000 23.0000000000 23.0000000000
