"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
56 11.8000000000 11.8000000000 11.8000000000 11.8000000000
63 12.0000000000 12.0000000000 12.0000000000 12.0000000000
65 12.2000000000 12.2000000000 12.2000000000 12.2000000000
68 12.4000000000 12.4000000000 12.4000000000 12.4000000000
71 12.6000000000 12.6000000000 12.6000000000 12.6000000000
75 12.8000000000 12.8000000000 12.8000000000 12.8000000000
76 13.0000000000 13.0000000000 13.0000000000 13.0000000000
78 13.2000000000 13.2000000000 13.2000000000 13.2000000000
81 13.4000000000 13.4000000000 13.4000000000 13.4000000000
82 13.6000000000 13.6000000000 13.6000000000 13.6000000000
84 13.8000000000 13.8000000000 13.8000000000 13.8000000000
94 14.0000000000 14.0000000000 14.0000000000 14.0000000000
106 14.2000000000 14.2000000000 14.2000000000 14.2000000000
110 14.4000000000 14.4000000000 14.4000000000 14.4000000000
121 14.6000000000 14.6000000000 14.6000000000 14.6000000000
123 14.8000000000 14.8000000000 14.8000000000 14.8000000000
126 15.0000000000 15.0000000000 15.0000000000 15.0000000000
137 15.2000000000 15.2000000000 15.2000000000 15.2000000000
154 15.4000000000 15.4000000000 15.4000000000 15.4000000000
169 15.6000000000 15.6000000000 15.6000000000 15.6000000000
172 15.8000000000 15.8000000000 15.8000000000 15.8000000000
233 16.0000000000 16.0000000000 16.0000000000 16.0000000000
235 16.2000000000 16.2000000000 16.2000000000 16.2000000000
244 16.4000000000 16.4000000000 16.4000000000 16.4000000000
470 16.6000000000 16.6000000000 16.6000000000 16.6000000000
100001 15.6000000000 16.6000000000 15.6000000000 16.6000000000
